40.527199028	3,value
40.527205102	1,value
40.527218487	1,value
40.527250143	4,value
40.527257741	13,value
40.527270845	4,value
40.52733314	3,value
40.527336034	2,value
40.527357817	4,value
40.527403923	3,value
40.5274099	4,value
40.527416565	4,value
40.527426535	2,value
40.527472021	3,value
40.527504836	10,value
40.527525829	4,value
40.527569655	1,value
40.527577405	4,value
40.527582233	24,value
40.52758603	1,value
40.527595098	368,value
40.52760447	11,value
40.527618969	2,value
40.527643502	1,value
40.527646606	2,value
40.527647302	6,value
40.527669282	8,value
40.527669925	1,value
40.527675213	20,value
40.527682003	2,value
40.527686979	10,value
40.527733339	3,value
40.527743053	1,value
40.527743169	28,value
40.527743904	1,value
40.527753002	3,value
40.527756639	1,value
40.527768938	2,value
40.527776083	1,value
40.527776311	9,value
40.527781171	16,value
40.527805244	11,value
40.527817749	1,value
40.527827632	1,value
40.52784033	2,value
40.527860154	1,value
40.527866597	2,value
40.527886026	11,value
40.527916687	5,value
40.527922123	3,value
40.527931295	4,value
40.527932491	12,value
40.527938277	1,value
40.527948889	1,value
40.527950846	3,value
40.527956917	2,value
40.528014081	8,value
40.528034525	5,value
40.528046402	4,value
40.52805863	2,value
40.528073683	3,value
40.52809493	80,value
40.528097806	4,value
40.52810666	2,value
40.528112154	2,value
40.528126082	1,value
40.528132869	5,value
40.528146813	19,value
40.528156323	1,value
40.528167644	5,value
40.52818752	5,value
40.528232897	4,value
40.528257504	6,value
40.528263744	1,value
40.528265669	5,value
40.528307066	1,value
40.528311186	2,value
40.528321606	20,value
40.52832309	6,value
40.528349339	18,value
40.528349449	1,value
40.528367473	2,value
40.528384302	1,value
40.528404358	17,value
40.528427704	2,value
40.528432914	1,value
40.528454751	10,value
40.528458084	16,value
40.528463992	1,value
40.528467548	10,value
40.528489031	2,value
40.5284924	1,value
40.528501136	10,value
40.528531131	4,value
40.52853306	1,value
40.528548663	6,value
40.528557434	6,value
40.528560426	1,value
40.528584303	3,value
40.5286441	15,value
40.528650958	6,value
40.528654263	30,value
40.528670508	4,value
40.528671349	7,value
40.52867987	8,value
40.528765505	4,value
40.52880787	8,value
40.528817467	1,value
40.528826927	25,value
40.528827808	1,value
40.528828855	14,value
40.528855229	6,value
40.528858887	8,value
40.528877037	5,value
40.528884874	21,value
40.528889094	2,value
40.52894444	9,value
40.52894557	14,value
40.528993167	9,value
40.529006567	33,value
40.52900903	1,value
40.529010913	1,value
40.529026632	24,value
40.529039442	5,value
40.529048514	19,value
40.529060753	1,value
40.529076388	4,value
40.529084069	5,value
40.529107064	2,value
40.529127375	9,value
40.529130979	3,value
40.529138475	7,value
40.529145579	2,value
40.529148645	1,value
40.529155083	4,value
40.529172961	1,value
40.529194995	1,value
40.529215571	1,value
40.529221219	5,value
40.529224242	10,value
40.52922843	11,value
40.529247238	2,value
40.529269692	5,value
40.529290276	9,value
40.5293314	2,value
40.52935357	1,value
40.529381088	1,value
40.529381909	24,value
40.529443245	1,value
40.529460893	17,value
40.529463341	14,value
40.529493605	1,value
40.529505951	2,value
40.529506766	1,value
40.529524161	6,value
40.52954188	3,value
40.529550325	14,value
40.529561312	7,value
40.529577795	21,value
40.529579493	5,value
40.529602032	1,value
40.529602626	3,value
40.529620535	2,value
40.529634541	3,value
40.52965033	6,value
40.529661104	1,value
40.529664602	11,value
40.529694034	7,value
40.529696305	1,value
40.529731762	2,value
40.529762465	2,value
40.52976578	2,value
40.529807543	1,value
40.529816414	1,value
40.529829951	30,value
40.529847897	6,value
40.529849014	3,value
40.529853125	7,value
40.529855975	1,value
40.529861561	4,value
40.529864711	5,value
40.529882607	7,value
40.529886554	3,value
40.529915672	2,value
40.529920719	7,value
40.529927667	1,value
40.529930802	3,value
40.529938544	2,value
40.529944854	2,value
40.529958762	8,value
40.529970051	1,value
40.530004667	2,value
40.530017883	9,value
40.530028185	7,value
40.53003569	1,value
40.530063914	21,value
40.53009101	3,value
40.530115721	7,value
40.53012644	3,value
40.53014783	2,value
40.530156207	3,value
40.530181045	10,value
40.530188119	7,value
40.530222765	3,value
40.530223758	2,value
40.530227612	7,value
40.530234674	1,value
40.53023756	2,value
40.530238915	10,value
40.530249168	3,value
40.530270149	13,value
40.53029953	1,value
40.530315485	1,value
40.53032158	10,value
40.530334541	13,value
40.530352438	7,value
40.530375945	3,value
40.530378047	4,value
40.530391702	4,value
40.530391864	14,value
40.530410037	1,value
40.53041453	2,value
40.530426243	10,value
40.530434463	6,value
40.530451018	1,value
40.530489689	2,value
40.530500318	4,value
40.530505847	12,value
40.530527593	7,value
40.530530798	1,value
40.530532039	1,value
40.530537501	21,value
40.53054196	23,value
40.53055897	1,value
40.530574371	11,value
40.530605009	1,value
40.530628766	3,value
40.530631504	2,value
40.530659702	2,value
40.530673697	3,value
40.530685933	4,value
40.530733211	2,value
40.530760904	3,value
40.530765685	1,value
40.530772956	1,value
40.530786866	3,value
40.530795275	1,value
40.530799488	3,value
40.530807709	24,value
40.530830625	14,value
40.530831387	3,value
40.530835167	3,value
40.530840195	1,value
40.530863283	4,value
40.530871063	2,value
40.530879481	13,value
40.530892971	9,value
40.530900695	9,value
40.530904568	36,value
40.530917618	4,value
40.530953881	1,value
40.530974574	1,value
40.530992289	2,value
40.531008756	2,value
40.531035372	5,value
40.531041516	5,value
40.531042146	6,value
40.531042911	1,value
40.531046021	7,value
40.531053635	2,value
40.531062328	20,value
40.531068043	1,value
40.53110928	1,value
40.531139114	5,value
40.531202061	5,value
40.531207596	8,value
40.531237438	2,value
40.531241548	14,value
40.531304915	24,value
40.531306904	1,value
40.531333488	4,value
40.531353551	1,value
40.531372425	3,value
40.531381576	16,value
40.53138568	4,value
40.531395798	2,value
40.531410046	10,value
40.531441634	4,value
40.531445378	2,value
40.531448236	15,value
40.531457185	6,value
40.531477391	2,value
40.531483634	2,value
40.531507761	4,value
40.531514795	1,value
40.531517782	19,value
40.531576263	12,value
40.531591096	1,value
40.531604627	4,value
40.531643476	7,value
40.531673537	53,value
40.531679523	3,value
40.531712076	12,value
40.531714285	6,value
40.531720471	6,value
40.531728503	3,value
40.53174306	1,value
40.531767616	1,value
40.531777197	1,value
40.531806211	1,value
40.531857214	7,value
40.531857279	3,value
40.531862378	2,value
40.531870625	2,value
40.531875866	13,value
40.531916445	10,value
40.531926278	50,value
40.531929312	1,value
40.531973974	6,value
40.531983915	2,value
40.532007283	6,value
40.532025175	7,value
40.532050235	7,value
40.532067306	17,value
40.532092866	3,value
40.532123119	4,value
40.532129525	19,value
40.532131565	11,value
40.532138668	4,value
40.53215901	6,value
40.53216551	4,value
40.532167099	1,value
40.532191693	10,value
40.532214313	5,value
40.532266963	15,value
40.532274977	7,value
40.532282815	1,value
40.532299294	9,value
40.532301289	10,value
40.532304319	21,value
40.532309576	2,value
40.532314483	10,value
40.532336514	22,value
40.532369003	9,value
40.532406952	3,value
40.532429831	8,value
40.532470339	3,value
40.532482479	1,value
40.532488441	92,value
40.532491412	10,value
40.532533459	12,value
40.532589938	2,value
40.532598401	19,value
40.532613284	6,value
40.532615865	16,value
