03/06/2013	1226,value
03/06/2014	1261,value
03/06/2015	1216,value
03/07/2000	2,value
03/07/2001	2,value
03/07/2003	2,value
03/07/2005	11,value
03/07/2006	1479,value
03/07/2007	1393,value
03/07/2008	1612,value
03/07/2009	1554,value
03/07/2010	1252,value
03/07/2011	1164,value
03/07/2012	1406,value
03/07/2013	1221,value
03/07/2014	1471,value
03/07/2015	1229,value
03/08/1998	1,value
03/08/2000	2,value
03/08/2001	1,value
03/08/2002	1,value
03/08/2003	1,value
03/08/2004	3,value
03/08/2005	7,value
03/08/2006	1516,value
03/08/2007	1377,value
03/08/2008	1364,value
03/08/2009	1212,value
03/08/2010	1333,value
03/08/2011	1359,value
03/08/2012	1480,value
03/08/2013	1271,value
03/08/2014	1456,value
03/08/2015	1089,value
03/09/1942	1,value
03/09/1966	1,value
03/09/2000	4,value
03/09/2001	2,value
03/09/2003	1,value
03/09/2004	2,value
03/09/2005	8,value
03/09/2006	1534,value
03/09/2007	1555,value
03/09/2008	1222,value
03/09/2009	1281,value
03/09/2010	1426,value
03/09/2011	1401,value
03/09/2012	1483,value
03/09/2013	1355,value
03/09/2014	1142,value
03/09/2015	1293,value
03/10/1900	1,value
03/10/1955	1,value
03/10/1977	1,value
03/10/1992	1,value
03/10/1998	1,value
03/10/1999	1,value
03/10/2000	2,value
03/10/2001	4,value
03/10/2003	3,value
03/10/2005	7,value
03/10/2006	1663,value
03/10/2007	1465,value
03/10/2008	1399,value
03/10/2009	1500,value
03/10/2010	1558,value
