-73.720544932	2,value
-73.720624694	3,value
-73.720663953	1,value
-73.720677121	2,value
-73.720677744	9,value
-73.720733639	18,value
-73.720735508	1,value
-73.720745314	14,value
-73.720769666	22,value
-73.720773701	3,value
-73.720784974	2,value
-73.720811412	6,value
-73.720816368	9,value
-73.720818654	3,value
-73.720823641	1,value
-73.72082778	1,value
-73.720846987	1,value
-73.72084873	1,value
-73.720866627	10,value
-73.720905749	6,value
-73.7209146	2,value
-73.720922745	7,value
-73.720963376	3,value
-73.72097159	17,value
-73.720982186	4,value
-73.720984578	9,value
-73.721008981	22,value
-73.721050837	18,value
-73.721055741	5,value
-73.721058151	2,value
-73.721058426	1,value
-73.721094599	11,value
-73.721094891	2,value
-73.721102568	9,value
-73.721106816	4,value
-73.721131722	7,value
-73.721135051	1,value
-73.721192212	1,value
-73.721201697	3,value
-73.72120185	21,value
-73.721221578	2,value
-73.721221676	23,value
-73.721275096	1,value
-73.721275267	9,value
-73.721294238	9,value
-73.721298487	4,value
-73.721344193	5,value
-73.721344468	1,value
-73.721345833	5,value
-73.721391145	21,value
-73.721415224	3,value
-73.721416903	2,value
-73.721427941	2,value
-73.721439502	4,value
-73.721450346	4,value
-73.721477991	3,value
-73.72152153	3,value
-73.72153257	1,value
-73.721557089	6,value
-73.721583691	2,value
-73.721603003	7,value
-73.721643497	15,value
-73.721651714	3,value
-73.721654911	27,value
-73.721698111	10,value
-73.721706203	4,value
-73.721720197	2,value
-73.72172656	1,value
-73.721726927	1,value
-73.721778066	4,value
-73.721784232	3,value
-73.721790097	10,value
-73.721791387	1,value
-73.72179596	2,value
-73.721798233	11,value
-73.721830633	13,value
-73.721846281	1,value
-73.721880312	2,value
-73.72191556	18,value
-73.721920588	9,value
-73.721936643	2,value
-73.721972303	22,value
-73.721977002	3,value
-73.721990369	6,value
-73.721997164	4,value
-73.721997381	76,value
-73.722002058	2,value
-73.722026085	2,value
-73.722044729	4,value
-73.722064146	14,value
-73.722093817	17,value
-73.722104792	15,value
-73.722109306	6,value
-73.722109694	2,value
-73.722131068	2,value
-73.722156816	6,value
-73.722205528	1,value
-73.72221131	10,value
-73.722220151	2,value
-73.722237344	13,value
-73.722247451	2,value
-73.72230232	3,value
-73.722323747	16,value
-73.722327325	1,value
-73.722346289	13,value
-73.722354908	15,value
-73.722380878	11,value
-73.722381877	4,value
-73.722402668	6,value
-73.722407539	1,value
-73.722464427	1,value
-73.722531637	19,value
-73.722531965	1,value
-73.722537503	9,value
-73.722543697	21,value
-73.722555676	11,value
-73.722570584	1,value
-73.722572515	6,value
-73.722589962	2,value
-73.722598448	34,value
-73.722608137	11,value
-73.722609118	14,value
-73.722652222	2,value
-73.722698929	12,value
-73.722730175	20,value
-73.722753812	3,value
-73.722763228	9,value
-73.722818526	6,value
-73.722846099	3,value
-73.722853869	1,value
-73.722857801	6,value
-73.722875233	3,value
-73.722898064	3,value
-73.722911512	22,value
-73.722934731	2,value
-73.722953545	14,value
-73.72298527	11,value
-73.722987681	5,value
-73.723058983	15,value
-73.72310951	3,value
-73.723133538	5,value
-73.723150416	1,value
-73.723161069	14,value
-73.723166826	3,value
-73.723172758	2,value
-73.723192157	2,value
-73.723202313	1,value
-73.723212093	12,value
-73.723270002	2,value
-73.723278868	3,value
-73.723292975	9,value
-73.723302585	7,value
-73.723313576	5,value
-73.723324398	1,value
-73.723375138	3,value
-73.723387788	1,value
-73.72339636	1,value
-73.72343244	2,value
-73.723438178	2,value
-73.723493973	14,value
-73.72355368	6,value
-73.723561212	28,value
-73.723581708	4,value
-73.72359705	1,value
-73.723605086	2,value
-73.723624253	3,value
-73.723630733	1,value
-73.723630794	3,value
-73.723652493	7,value
-73.723678443	12,value
-73.723696066	8,value
-73.723721466	2,value
-73.723728889	2,value
-73.723735921	17,value
-73.72376531	16,value
-73.723847532	2,value
-73.723861464	4,value
-73.7238693	10,value
-73.723873316	2,value
-73.723886901	3,value
-73.723894695	14,value
-73.723927501	3,value
-73.723967172	1,value
-73.723987919	27,value
-73.724002153	1,value
-73.724035711	17,value
-73.72405278	3,value
-73.724064728	1,value
-73.724103039	1,value
-73.724111171	7,value
-73.724155834	4,value
-73.724164521	14,value
-73.724204598	16,value
-73.724205329	2,value
-73.724217374	2,value
-73.724253658	11,value
-73.724278216	3,value
-73.724286397	19,value
-73.724298953	1,value
-73.724315475	11,value
-73.724324741	1,value
-73.724396488	2,value
-73.724402296	6,value
-73.724430107	28,value
-73.724432027	4,value
-73.724433529	16,value
-73.724462059	37,value
-73.724478445	1,value
-73.724523403	1,value
-73.724524537	25,value
-73.724555345	5,value
-73.72457705	18,value
-73.724589981	6,value
-73.724591168	26,value
-73.724594394	8,value
-73.724626149	1,value
-73.72467062	1,value
-73.724687437	1,value
-73.724706398	2,value
-73.724708829	36,value
-73.724713698	5,value
-73.724723076	5,value
-73.724724221	20,value
-73.72473185	60,value
-73.724739826	7,value
-73.724752141	2,value
-73.724778406	8,value
-73.724779777	1,value
-73.724790707	3,value
-73.724822957	4,value
-73.724823286	2,value
-73.724847012	5,value
-73.724866777	7,value
-73.72488503	46,value
-73.724894402	19,value
-73.724901992	1,value
-73.724902044	33,value
-73.724939511	2,value
-73.724974325	24,value
-73.724997806	2,value
-73.725005483	1,value
-73.725018439	1,value
-73.72502417	7,value
-73.725028852	14,value
-73.725029027	2,value
-73.725085884	1,value
-73.725087076	1,value
-73.725090708	1,value
-73.725111112	3,value
-73.725132627	1,value
-73.725143634	7,value
-73.725172809	1,value
-73.725214546	4,value
-73.725214726	3,value
-73.725222628	12,value
-73.72522986	3,value
-73.725231189	2,value
-73.725245686	10,value
-73.725248755	11,value
-73.725250346	3,value
-73.725285382	4,value
-73.725297668	18,value
-73.725355329	10,value
-73.725358706	2,value
-73.725362446	14,value
-73.725376653	3,value
-73.725378282	10,value
-73.72541908	3,value
-73.72542153	2,value
-73.725421801	1,value
-73.725426574	8,value
-73.725479705	24,value
-73.725490082	4,value
-73.725491373	8,value
-73.725498841	4,value
-73.725500401	1,value
-73.725510375	1,value
-73.725533757	31,value
-73.725555266	1,value
-73.725601013	4,value
-73.725611739	17,value
-73.725613751	2,value
-73.725621359	11,value
-73.725645969	1,value
-73.725674602	2,value
-73.725677218	17,value
-73.725681313	10,value
-73.725688876	2,value
-73.725708419	2,value
-73.725715937	1,value
-73.725723496	1,value
-73.725736633	1,value
-73.725740239	5,value
-73.725742176	23,value
-73.725746776	1,value
-73.725747135	7,value
-73.725752625	1,value
-73.725780548	15,value
-73.725783662	8,value
-73.725789154	1,value
-73.725795716	40,value
-73.725797283	10,value
-73.725822902	13,value
-73.725823787	1,value
-73.725830363	7,value
-73.725842371	13,value
-73.72586053	5,value
-73.725869309	17,value
-73.72587665	16,value
-73.725904743	6,value
-73.725925383	1,value
-73.725947145	38,value
-73.725957081	19,value
-73.725964661	1,value
-73.725990033	1,value
-73.725991671	1,value
-73.725998144	14,value
-73.725999431	1,value
-73.726000673	1,value
-73.726009506	4,value
-73.726011475	2,value
-73.726032446	7,value
-73.726042145	5,value
-73.726088223	88,value
-73.72608992	1,value
-73.726104679	3,value
-73.726106643	1,value
-73.726111977	2,value
-73.726131934	9,value
-73.726200726	2,value
-73.726202564	1,value
-73.726231942	3,value
-73.726242132	31,value
-73.726254071	2,value
-73.726259574	3,value
-73.72626094	1,value
-73.726279838	18,value
-73.726309296	9,value
-73.726325635	15,value
-73.726338791	26,value
-73.726347162	1,value
-73.726357537	6,value
-73.726359037	3,value
-73.726365573	3,value
-73.726368318	8,value
-73.726387693	17,value
-73.726398049	4,value
-73.726407933	26,value
-73.726444174	14,value
-73.72645032	33,value
-73.726452356	21,value
-73.726455966	4,value
-73.726461969	2,value
-73.726469014	3,value
-73.726472754	2,value
-73.726476703	6,value
-73.726481459	12,value
-73.72649469	9,value
-73.72650112	9,value
-73.726506447	4,value
-73.726515524	3,value
-73.72653114	64,value
-73.726544369	4,value
-73.726564313	2,value
-73.726570107	6,value
-73.726583905	4,value
-73.72658644	5,value
-73.726593951	2,value
-73.726607714	14,value
-73.726644217	1,value
-73.726645819	4,value
-73.726648495	19,value
-73.726661308	4,value
-73.726680316	11,value
-73.726681214	2,value
-73.726683001	3,value
-73.726687135	1,value
-73.726696528	11,value
-73.726739324	9,value
-73.726746677	3,value
-73.726768748	2,value
-73.726791522	1,value
-73.726809009	7,value
-73.726819913	1,value
-73.726834126	5,value
-73.726840274	9,value
-73.726842848	4,value
-73.726850008	4,value
-73.726850056	37,value
-73.726855698	4,value
-73.726858881	4,value
-73.726869499	1,value
-73.726891312	1,value
-73.726901343	1,value
-73.726917006	5,value
-73.726924544	4,value
-73.726929064	3,value
-73.726930006	1,value
-73.726932276	2,value
-73.726935187	1,value
-73.726955959	1,value
-73.726956901	2,value
-73.726960694	4,value
-73.726980685	7,value
-73.7269857	19,value
-73.726990719	3,value
-73.727000918	3,value
-73.727002542	7,value
-73.727015439	1,value
-73.727073075	2,value
-73.72708427	29,value
-73.727104404	3,value
-73.727105652	12,value
-73.72711137	3,value
-73.727117838	1,value
-73.727120063	1,value
-73.727128828	1,value
-73.727135145	4,value
-73.72714131	2,value
-73.727164709	101,value
-73.72717434	242,value
-73.727180221	19,value
-73.72718585	4,value
-73.727222872	3,value
-73.727229534	15,value
-73.727230032	2,value
-73.72723227	6,value
-73.727237454	9,value
-73.727245079	31,value
-73.727254111	3,value
-73.727271143	4,value
-73.72727185	50,value
-73.727287079	1,value
-73.727290487	1,value
-73.727300727	5,value
-73.727303042	6,value
-73.727323459	9,value
-73.727328357	6,value
-73.727329517	6,value
-73.727348504	1,value
-73.727349314	16,value
-73.727352907	10,value
-73.727389926	8,value
-73.727408679	20,value
-73.72741271	1,value
-73.727418048	1,value
-73.727419781	2,value
-73.727426476	2,value
-73.727427881	8,value
-73.727440645	26,value
-73.727443257	2,value
-73.727451075	4,value
-73.727451197	2,value
-73.72747537	7,value
-73.727475785	2,value
-73.727480014	19,value
-73.727483032	2,value
-73.727484674	2,value
-73.727486593	1,value
-73.727492898	12,value
-73.72749532	4,value
-73.727499686	2,value
-73.727500372	4,value
-73.727511423	1,value
-73.727512424	3,value
-73.727515788	6,value
-73.727516081	7,value
-73.727541502	32,value
-73.727542467	1,value
-73.727566498	7,value
-73.727581829	15,value
-73.72758233	3,value
-73.727592988	1,value
-73.727602434	2,value
-73.727611508	16,value
-73.727612804	4,value
-73.727615434	3,value
-73.72763307	1,value
-73.727637874	15,value
-73.727644437	3,value
-73.727644954	1,value
-73.727654776	4,value
-73.727663372	15,value
-73.727672563	2,value
-73.727674523	1,value
-73.727677477	1,value
-73.727677991	1,value
-73.727691754	8,value
-73.727696282	1,value
-73.727704671	1,value
-73.7277074	1,value
