04/18/2012	1553,value
04/18/2013	1457,value
04/18/2014	1384,value
04/18/2015	1355,value
04/19/2006	1581,value
04/19/2007	1683,value
04/19/2008	1310,value
04/19/2009	1128,value
04/19/2010	1452,value
04/19/2011	1339,value
04/19/2012	1538,value
04/19/2013	1425,value
04/19/2014	1267,value
04/19/2015	1216,value
04/20/2006	1583,value
04/20/2007	1576,value
04/20/2008	1160,value
04/20/2009	1206,value
04/20/2010	1648,value
04/20/2011	1478,value
04/20/2012	1565,value
04/20/2013	1294,value
04/20/2014	1008,value
04/20/2015	1221,value
04/21/2006	1488,value
04/21/2007	1380,value
04/21/2008	1403,value
04/21/2009	1508,value
04/21/2010	1659,value
04/21/2011	1453,value
04/21/2012	1401,value
04/21/2013	1196,value
04/21/2014	1277,value
04/21/2015	1486,value
04/22/2006	1157,value
04/22/2007	1291,value
04/22/2008	1555,value
04/22/2009	1557,value
04/22/2010	1595,value
04/22/2011	1339,value
04/22/2012	1104,value
04/22/2013	1344,value
04/22/2014	1429,value
04/22/2015	1489,value
04/23/2006	1176,value
04/23/2007	1547,value
04/23/2008	1502,value
04/23/2009	1508,value
04/23/2010	1585,value
04/23/2011	1246,value
04/23/2012	1404,value
04/23/2013	1353,value
04/23/2014	1525,value
04/23/2015	1362,value
04/24/2006	1494,value
04/24/2007	1672,value
04/24/2008	1498,value
04/24/2009	1579,value
04/24/2010	1389,value
04/24/2011	1050,value
04/24/2012	1409,value
04/24/2013	1555,value
04/24/2014	1415,value
04/24/2015	1359,value
04/25/2006	1579,value
04/25/2007	1654,value
04/25/2008	1406,value
04/25/2009	1250,value
04/25/2010	1099,value
04/25/2011	1281,value
04/25/2012	1631,value
04/25/2013	1488,value
04/25/2014	1439,value
04/25/2015	1241,value
04/26/2006	1546,value
04/26/2007	1662,value
04/26/2008	1301,value
04/26/2009	1270,value
04/26/2010	1234,value
04/26/2011	1478,value
04/26/2012	1361,value
04/26/2013	1394,value
04/26/2014	1374,value
04/26/2015	1210,value
04/27/2006	1588,value
04/27/2007	1479,value
04/27/2008	1188,value
04/27/2009	1444,value
04/27/2010	1584,value
04/27/2011	1475,value
04/27/2012	1546,value
